id,Title,Description,Short Description,Price,Images,Variant1,Variant2,Variant3,Category,SubCategory,Tags
ReckewegValPks_041,"Dr. Reckeweg R49 for acute and chronic Catarrh, Sinusitis",,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/374-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_042,Dr. Reckeweg R5 Stomach drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/1_366607894_r5drops_1c403276-dff7-435d-b32e-1266c27eec9a.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_043,Dr. Reckeweg R50 for Gynecological Sacroiliac Complaints,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/375-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_044,Dr. Reckeweg R51 for Thyroid Intoxication,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/376-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_045,"Dr. Reckeweg R52 for Vomiting, Nausea, Travel sickness",,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/377-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_046,"Dr. Reckeweg R53 for Acne Vulgaris, Pimples, Skin Rash at puberty",,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/378-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_047,Dr. Reckeweg R54 for functional disturbances of the brain,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/379-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_048,Dr. Reckeweg R55 for all kinds of Injuries. Healing effect on wounds,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/380-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_049,Dr. Reckeweg R56 Vermifuge (Worms) drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/381-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_050,Dr. Reckeweg R57 Pulmonary (Lung) Tonic,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/382-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_051,Dr. Reckeweg R58 against hydrops. Stimulates the renal function,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/383-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_052,"Dr. Reckeweg R59 Weight Loss drops, against obesity. For slimming effect",,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/384-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_053,Dr. Reckeweg R6 Influenza drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/dr-rechweg-r6-influenza-drops-1000x1000_d3a163f5-4f33-4721-94b4-73fb1897a9ed.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_054,Dr. Reckeweg R60 Blood Purifier,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/385-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_055,Dr. Reckeweg R62 Measles drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/386-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_056,Dr. Reckeweg R63 Drops for impaired circulation,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/387-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_057,Dr. Reckeweg R64 Albuminuria drops (for kidney diseases),,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/388-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_058,Dr. Reckeweg R65 drops for Psoriasis skin disease,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/389-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_059,Dr. Reckeweg R66 Cardiac Arrhythmia drops (for irregular heart beat),,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/390-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_060,Dr. Reckeweg R67 Drops for circulatory debility,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/391-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_061,Dr. Reckeweg R68 Shingles drops (caused by chicken-pox virus),,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/392-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_062,Dr. Reckeweg R69 Drops for pain between the ribs,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/393-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_063,Dr. Reckeweg R7 Liver and Gallbladder drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/r7_20liver_20and_20gallbladder_20drops-1000x1000_92554239-9c8a-46cc-9045-f75f89822ddb.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
ReckewegValPks_064,Dr. Reckeweg R70 Neuralgia drops,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/394-1-400.jpg,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,Homeopathy,Dr Reckeweg Tinctures,
