id,Title,Description,Short Description,Price,Images,Variant1,Variant2,Variant3,Category,SubCategory,Tags
Wilmar_ValPaks_023,Willmar Schwabe India Heckla Lava 3X (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/6277-1-400.jpg?v=1502191222,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_024,Willmar Schwabe India Hepar Sulphur 3X (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/6278-1-400.jpg?v=1502191222,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_025,Willmar Schwabe India Aconitum Pentarkan (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/2900-1-400.jpg?v=1502191223,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_026,Willmar Schwabe Germany Essentia Aurea (20ml) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/2866-1-400.jpg?v=1502191223,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_027,Willmar Schwabe India Millefolium Pentarkan (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/2910-1-400.jpg?v=1502191224,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_028,Willmar Schwabe India Senega Pentarkan (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/2912-1-400.jpg?v=1502191224,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_029,Willmar Schwabe India Silicea Pentarkan (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/2913-1-400.jpg?v=1502191225,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_030,Willmar Schwabe India Grindelia Pentarkan (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/2907-1-400.jpg?v=1502191225,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_031,Willmar Schwabe India Graphites Pentarkan (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/2906-1-400.jpg?v=1502191226,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_032,Willmar Schwabe India Thyroidinum 3X (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/6280-1-400.jpg?v=1502191227,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_033,Willmar Schwabe India Cholesterinum 3X (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/6271-1-400.jpg?v=1502191228,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_034,Willmar Schwabe India Lecithinum 3X (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/6279-1-400.jpg?v=1502191228,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_035,Willmar Schwabe India Graphites 3X (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/6275-1-400.jpg?v=1502191228,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_036,Willmar Schwabe India Colchicinum 3X (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/6273-1-400.jpg?v=1502191230,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_037,Willmar Schwabe India Borax 3X (20g) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/6269-1-400.jpg?v=1502191230,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_038,Willmar Schwabe Germany Gastrobin (20ml) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/2865-1-400.jpg?v=1502191231,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
Wilmar_ValPaks_039,Willmar Schwabe Germany Enuroplant (20ml) each,,,13.5,https://cdn.shopify.com/s/files/1/1312/2961/products/2871-1-400.jpg?v=1502191231,Pack of 2 $25.99,Pack of 3 $33,Pack of 5 $48,wilmar schwabe,homeopathy,
